Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Svetlana Staneva (BUL, 26 Jun 1990)",Svetlana Staneva,Svetlana,Staneva,Women,Bulgaria,BUL,26-Jun-90,,21-118,21,Bulgaria,BUL,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Diana Nadim (DEN, 10 Oct 1990)",Diana Nadim,Diana,Nadim,Women,Denmark,DEN,10-Oct-90,,21-012,21,Denmark,DEN,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Maike Klueners (GER, 19 May 1986)",Maike Klueners,Maike,Klueners,Women,Germany,GER,19-May-86,,25-156,25,Germany,GER,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Maiva Hamadouche (FRA, 04 Nov 1989)",Maiva Hamadouche,Maiva,Hamadouche,Women,France,FRA,04-Nov-89,,21-352,21,France,FRA,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Bojana Ranic (SRB),Bojana Ranic,Bojana,Ranic,Women,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Michaela Walsh (NIR, 05 Jun 1993)",Michaela Walsh,Michaela,Walsh,Women,Ireland,NIR,05-Jun-93,,18-139,18,Ireland,IRL,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Sandra Steiner (GER, 10 Jan 1992)",Sandra Steiner,Sandra,Steiner,Women,Germany,GER,10-Jan-92,,19-285,19,Germany,GER,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,2,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Karine Gevorkyan (ARM),Karine Gevorkyan,Karine,Gevorkyan,Women,Armenia,ARM,,,,,Armenia,ARM,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Marzia Verrecchia (ITA),Marzia Verrecchia,Marzia,Verrecchia,Women,Italy,ITA,,,,,Italy,ITA,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Iren Racz (HUN),Iren Racz,Iren,Racz,Women,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,"Marjut Lausti (FIN, 07 Dec 1981)",Marjut Lausti,Marjut,Lausti,Women,Finland,FIN,07-Dec-81,,29-319,29,Finland,FIN,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,Anna Beuselinck (BEL),Anna Beuselinck,Anna,Beuselinck,Women,Belgium,BEL,,,,,Belgium,BEL,Europe,,0,Rotterdam,Netherlands,Europe,18,16,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,1,G,No,"Nicola Adams (ENG, 26 Oct 1982)",Nicola Adams,Nicola,Adams,Women,England,ENG,26-Oct-82,,28-361,28,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,3,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,2,S,No,Sara Qurahmoune (FRA),Sara Qurahmoune,Sara,Qurahmoune,Women,France,FRA,,,,,France,FRA,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,3,B,No,"Karolina Michalczuk (POL, 06 Dec 1979)",Karolina Michalczuk,Karolina,Michalczuk,Women,Poland,POL,06-Dec-79,,31-320,31,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,3,B,No,"Stoyka Petrova (BUL, 18 Sep 1985)",Stoyka Petrova,Stoyka,Petrova,Women,Bulgaria,BUL,18-Sep-85,,26-034,26,Bulgaria,BUL,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Tetyana Kob (UKR, 25 Oct 1987)",Tetyana Kob,Tetyana,Kob,Women,Ukraine,UKR,25-Oct-87,,23-362,23,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,4,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Shipra Engelke (SWE, 01 Oct 1983)",Shipra Engelke,Shipra,Engelke,Women,Sweden,SWE,01-Oct-83,,28-021,28,Sweden,SWE,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Marielle Hansen (NOR, 12 Feb 1990)",Marielle Hansen,Marielle,Hansen,Women,Norway,NOR,12-Feb-90,,21-252,21,Norway,NOR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Valeria Calabrese (ITA, 24 Jul 1982)",Valeria Calabrese,Valeria,Calabrese,Women,Italy,ITA,24-Jul-82,,29-090,29,Italy,ITA,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Olesya Gladkova (RUS),Olesya Gladkova,Olesya,Gladkova,Women,Russia,RUS,,,,,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Jana Juranova (CZE, 05 Oct 1986)",Jana Juranova,Jana,Juranova,Women,Czech Republic,CZE,05-Oct-86,,25-017,25,Czech Republic,CZE,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Sumeyra Yazici (TUR, 13 Jan 1981)",Sumeyra Yazici,Sumeyra,Yazici,Women,Turkey,TUR,13-Jan-81,,30-282,30,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,10,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Nina Stojanovic (SRB),Nina Stojanovic,Nina,Stojanovic,Women,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Lital Zastlin (ISR),Lital Zastlin,Lital,Zastlin,Women,Israel,ISR,,,,,Israel,ISR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Claudia Nechita (ROU, 15 Aug 1993)",Claudia Nechita,Claudia,Nechita,Women,Romania,ROU,15-Aug-93,,18-068,18,Romania,ROU,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Katie Rowland (IRL, 03 Jan 1993)",Katie Rowland,Katie,Rowland,Women,Ireland,IRL,03-Jan-93,,18-292,18,Ireland,IRL,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Haykuhi Naheptyan (ARM),Haykuhi Naheptyan,Haykuhi,Naheptyan,Women,Armenia,ARM,,,,,Armenia,ARM,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Katalin Ancsin (HUN, 22 Aug 1983)",Katalin Ancsin,Katalin,Ancsin,Women,Hungary,HUN,22-Aug-83,,28-061,28,Hungary,HUN,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Yasmina Musa (ESP, 14 Sep 1987)",Yasmina Musa,Yasmina,Musa,Women,Spain,ESP,14-Sep-87,,24-038,24,Spain,ESP,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Yana Levankova (BLR, 23 Oct 1987)",Yana Levankova,Yana,Levankova,Women,Belarus,BLR,23-Oct-87,,23-364,23,Belarus,BLR,Europe,,0,Rotterdam,Netherlands,Europe,19,19,1,,1,Yes
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,1,G,No,"Semsi Yarali (TUR, 20 Jul 1982)",Semsi Yarali,Semsi,Yarali,Women,Turkey,TUR,20-Jul-82,,29-094,29,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,2,S,No,"Irina Sinetskaya (RUS, 25 Dec 1978)",Irina Sinetskaya,Irina,Sinetskaya,Women,Russia,RUS,25-Dec-78,,32-301,32,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,3,B,No,"Kateryna Shambir (UKR, 19 May 1986)",Kateryna Shambir,Kateryna,Shambir,Women,Ukraine,UKR,19-May-86,,25-156,25,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,3,B,No,"Danijela Vernic (CRO, 29 Jul 1986)",Danijela Vernic,Danijela,Vernic,Women,Croatia,CRO,29-Jul-86,,25-085,25,Croatia,CRO,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,Diana Gherghel (ROU),Diana Gherghel,Diana,Gherghel,Women,Romania,ROU,,,,,Romania,ROU,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,"Anna Slowik (POL, 01 Dec 1990)",Anna Slowik,Anna,Slowik,Women,Poland,POL,01-Dec-90,,20-325,20,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,6,6,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,1,G,No,"Svetlana Gnevanova (RUS, 12 Jun 1988)",Svetlana Gnevanova,Svetlana,Gnevanova,Women,Russia,RUS,12-Jun-88,,23-132,23,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,2,S,No,"Lynsey Holdaway (WAL, 10 Jan 1985)",Lynsey Holdaway,Lynsey,Holdaway,Women,Wales,WAL,10-Jan-85,,26-285,26,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,3,B,No,"Steluta Duta (ROU, 18 Mar 1982)",Steluta Duta,Steluta,Duta,Women,Romania,ROU,18-Mar-82,,29-218,29,Romania,ROU,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,3,B,No,"Natalia Knyaz (UKR, 12 May 1991)",Natalia Knyaz,Natalia,Knyaz,Women,Ukraine,UKR,12-May-91,,20-163,20,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,"Ewelina Wicherska (POL, 29 Dec 1986)",Ewelina Wicherska,Ewelina,Wicherska,Women,Poland,POL,29-Dec-86,,24-297,24,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,Lydia Boussaida (HUN),Lydia Boussaida,Lydia,Boussaida,Women,France,HUN,,,,,France,FRA,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,Anita Bode (HUN),Anita Bode,Anita,Bode,Women,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,Tereza Filipova (CZE),Tereza Filipova,Tereza,Filipova,Women,Czech Republic,CZE,,,,,Czech Republic,CZE,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Mirela Burudzic (SRB, 26 Oct 1993)",Mirela Burudzic,Mirela,Burudzic,Women,Serbia,SRB,26-Oct-93,,17-361,17,Serbia,SRB,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Meltem Akar (TUR, 23 Jan 1991)",Meltem Akar,Meltem,Akar,Women,Turkey,TUR,23-Jan-91,,20-272,20,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,Mateja Rajteric (SLO),Mateja Rajteric,Mateja,Rajteric,Women,Slovenia,SLO,,,,,Slovenia,SLO,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Elin Ronnlund (SWE, 28 Apr 1988)",Elin Ronnlund,Elin,Ronnlund,Women,Sweden,SWE,28-Apr-88,,23-177,23,Sweden,SWE,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,Christina Rupprecht (GER),Christina Rupprecht,Christina,Rupprecht,Women,Germany,GER,,,,,Germany,GER,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,Lynn McEnery (IRL),Lynn McEnery,Lynn,McEnery,Women,Ireland,IRL,,,,,Ireland,IRL,Europe,,0,Rotterdam,Netherlands,Europe,14,14,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,1,G,No,"Svetlana Kosova (RUS, 11 Jun 1992)",Svetlana Kosova,Svetlana,Kosova,Women,Russia,RUS,11-Jun-92,,19-133,19,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,2,S,No,Sylwia Kusiak (POL),Sylwia Kusiak,Sylwia,Kusiak,Women,Poland,POL,,,,,Poland,POL,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,3,B,No,"Timea Nagy (HUN, 08 Feb 1988)",Timea Nagy,Timea,Nagy,Women,Hungary,HUN,08-Feb-88,,23-256,23,Hungary,HUN,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,3,B,No,"Inna Shevchenko (UKR, 14 Feb 1990)",Inna Shevchenko,Inna,Shevchenko,Women,Ukraine,UKR,14-Feb-90,,21-250,21,Ukraine,UKR,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,5,,No,"Selma Yagci (TUR, 02 Jan 1981)",Selma Yagci,Selma,Yagci,Women,Turkey,TUR,02-Jan-81,,30-293,30,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,5,,No,"Zuzana Touskova (CZE, 23 Feb 1986)",Zuzana Touskova,Zuzana,Touskova,Women,Czech Republic,CZE,23-Feb-86,,25-241,25,Czech Republic,CZE,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Heavyweight,Women,Seniors,,5,,No,Lauragh O'Neill (IRL),Lauragh O'Neill,Lauragh,O'Neill,Women,Ireland,IRL,,,,,Ireland,IRL,Europe,,0,Rotterdam,Netherlands,Europe,7,7,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,1,G,No,"Gulsum Tatar (TUR, 06 Feb 1985)",Gulsum Tatar,Gulsum,Tatar,Women,Turkey,TUR,06-Feb-85,,26-258,26,Turkey,TUR,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,2,S,No,"Armine Sinabian (ARM, 17 Oct 1985)",Armine Sinabian,Armine,Sinabian,Women,Armenia,ARM,17-Oct-85,,26-005,26,Armenia,ARM,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,3,B,No,"Natasha Jonas (ENG, 18 Jun 1984)",Natasha Jonas,Natasha,Jonas,Women,England,ENG,18-Jun-84,,27-126,27,Great Britain,GBR,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,3,B,No,"Martina Schmoranzova (CZE, 12 Apr 1987)",Martina Schmoranzova,Martina,Schmoranzova,Women,Czech Republic,CZE,12-Apr-87,,24-193,24,Czech Republic,CZE,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,"Anastasia Belyakova (RUS, 01 May 1993)",Anastasia Belyakova,Anastasia,Belyakova,Women,Russia,RUS,01-May-93,,18-174,18,Russia,RUS,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,7,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,Margarita Cheneva (BUL),Margarita Cheneva,Margarita,Cheneva,Women,Bulgaria,BUL,,,,,Bulgaria,BUL,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
22-Oct-11,2011,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Welterweight,Women,Seniors,,5,,No,Laetitia Chevalier (FRA),Laetitia Chevalier,Laetitia,Chevalier,Women,France,FRA,,,,,France,FRA,Europe,,0,Rotterdam,Netherlands,Europe,19,18,1,,1,
